,doctopic__topic__title,tscore,x1,x2,y1,y2,proportion
29,"{drought, stress, index}",4.65484950862943,10.0,20.0,-20.0,-10.0,0.008904080363056168
30,"{rate, high, accumulation}",4.34679624908946,10.0,20.0,-20.0,-10.0,0.008314817278619113
31,"{environmental, impact, economic}",4.26703296671188,10.0,20.0,-20.0,-10.0,0.00816224120177829
32,"{emission, ghg, reduction}",4.17885103643597,10.0,20.0,-20.0,-10.0,0.007993561421198808
33,"{scenario, future, project}",3.85157157233712,10.0,20.0,-20.0,-10.0,0.007367521278738403
34,"{plant, seed, stress}",3.55645554846357,10.0,20.0,-20.0,-10.0,0.006803005328625678
35,"{permafrost, thaw, layer}",3.53075770234041,10.0,20.0,-20.0,-10.0,0.006753848919462745
36,"{trend, station, significant}",3.47817237550783,10.0,20.0,-20.0,-10.0,0.006653260495461744
37,"{temperature, warm, mean}",3.47152420131899,10.0,20.0,-20.0,-10.0,0.006640543461938902
38,"{health, disease, human}",3.34077354932815,10.0,20.0,-20.0,-10.0,0.006390435631236719
39,"{degree, day, latitude}",3.2398021937623,10.0,20.0,-20.0,-10.0,0.00619729145704627
40,"{litter, decomposition, quality}",3.18095872681072,10.0,20.0,-20.0,-10.0,0.006084732080506516
41,"{aerosol, forcing, radiative}",3.16605565234244,10.0,20.0,-20.0,-10.0,0.006056224569688783
42,"{process, solvent, membrane}",3.14194780119944,10.0,20.0,-20.0,-10.0,0.0060101096000082545
43,"{rainfall, monsoon, rain}",3.0169701303121,10.0,20.0,-20.0,-10.0,0.005771044680056392
44,"{growth, economic, response}",3.00475244668522,10.0,20.0,-20.0,-10.0,0.005747673948808806
45,"{precipitation, annual, moisture}",2.91407364096086,10.0,20.0,-20.0,-10.0,0.0055742179924134745
46,"{system, performance, design}",2.66502354947691,10.0,20.0,-20.0,-10.0,0.00509781977054002
47,"{sediment, erosion, core}",2.60546391050096,10.0,20.0,-20.0,-10.0,0.00498389045642292
48,"{cycle, life, lca}",2.53013376521489,10.0,20.0,-20.0,-10.0,0.004839794354896029
49,"{production, food, farm}",2.44570087657469,10.0,20.0,-20.0,-10.0,0.0046782859700720755
50,"{reaction, reactor, catalyst}",2.40420121045013,10.0,20.0,-20.0,-10.0,0.004598902874758671
51,"{lake, level, diatom}",2.3141692076638,10.0,20.0,-20.0,-10.0,0.00442668416251669
52,"{sea, level, rise}",2.30723652159253,10.0,20.0,-20.0,-10.0,0.004413422897292973
53,"{ocean, pacific, sst}",2.2920583212335,10.0,20.0,-20.0,-10.0,0.004384389108872354
54,"{arctic, tundra, warm}",2.2901387295881,10.0,20.0,-20.0,-10.0,0.004380717196763657
55,"{policy, sector, tax}",2.13114957475164,10.0,20.0,-20.0,-10.0,0.004076593033588499
56,"{leaf, photosynthetic, photosynthesis}",2.04672480980441,10.0,20.0,-20.0,-10.0,0.003915100188260487
57,"{adaptation, vulnerability, strategy}",2.03152706490578,10.0,20.0,-20.0,-10.0,0.0038860290138511408
58,"{air, pollution, quality}",1.93267282074422,10.0,20.0,-20.0,-10.0,0.0036969345796246575
59,"{china, chinese, province}",1.91855412124178,10.0,20.0,-20.0,-10.0,0.003669927469135154
60,"{wetland, marsh, habitat}",1.86558909565275,10.0,20.0,-20.0,-10.0,0.0035686127341685863
61,"{runoff, catchment, basin}",1.85839932022828,10.0,20.0,-20.0,-10.0,0.0035548596927323104
62,"{root, fine, shoot}",1.81672808766958,10.0,20.0,-20.0,-10.0,0.0034751484146679163
63,"{flux, measurement, surface}",1.80607036525792,10.0,20.0,-20.0,-10.0,0.003454761672483311
64,"{adsorption, capacity, material}",1.76280481564372,10.0,20.0,-20.0,-10.0,0.0033720006874068975
65,"{snow, cover, depth}",1.74396089632636,10.0,20.0,-20.0,-10.0,0.003335954887935687
66,"{yield, wheat, grain}",1.65574247009329,10.0,20.0,-20.0,-10.0,0.0031672052956609235
67,"{water, resource, irrigation}",1.63611296837143,10.0,20.0,-20.0,-10.0,0.0031296567861990887
68,"{co2, mol, concentration}",1.59099202696275,10.0,20.0,-20.0,-10.0,0.0030433466944088322
69,"{waste, biochar, landfill}",1.5346715060709,10.0,20.0,-20.0,-10.0,0.002935613363142045
70,"{wind, speed, turbine}",1.49085096120255,10.0,20.0,-20.0,-10.0,0.002851790749255741
71,"{cloud, feedback, radiative}",1.44586488325705,10.0,20.0,-20.0,-10.0,0.002765738632532556
72,"{river, flow, discharge}",1.4128251454345,10.0,20.0,-20.0,-10.0,0.0027025382046345307
73,"{cost, price, benefit}",1.34322456488247,10.0,20.0,-20.0,-10.0,0.0025694019643754742
74,"{storage, reservoir, injection}",1.34149280113805,10.0,20.0,-20.0,-10.0,0.0025660893409444577
75,"{gas, natural, hydrate}",1.3254992613708,10.0,20.0,-20.0,-10.0,0.0025354959215195495
76,"{heat, stress, thermal}",1.30778760436195,10.0,20.0,-20.0,-10.0,0.0025016159825274674
77,"{delta, thousand, value}",1.25000601129807,10.0,20.0,-20.0,-10.0,0.0023910878231976325
78,"{coral, reef, bleaching}",1.07656336207401,10.0,20.0,-20.0,-10.0,0.0020593161334342166
79,"{soc, stock, soil}",1.0697465265609,10.0,20.0,-20.0,-10.0,0.0020462764742319286
80,"{city, mortality, local}",1.03881963867545,10.0,20.0,-20.0,-10.0,0.0019871176347032245
81,"{urban, urbanization, rural}",1.01404096821707,10.0,20.0,-20.0,-10.0,0.0019397194808763213
82,"{power, electricity, generation}",0.994360613352306,10.0,20.0,-20.0,-10.0,0.00190207369641767
83,"{solar, radiation, irradiance}",0.982276374513059,10.0,20.0,-20.0,-10.0,0.0018789582265079457
84,"{ozone, stratospheric, tropospheric}",0.95337561624193,10.0,20.0,-20.0,-10.0,0.0018236750914200485
85,"{wave, coastal, storm}",0.941579853863805,10.0,20.0,-20.0,-10.0,0.0018011114368993969
86,"{building, construction, design}",0.920091594633557,10.0,20.0,-20.0,-10.0,0.0017600073825806467
87,"{ch4, oxidation, emission}",0.898182299116583,10.0,20.0,-20.0,-10.0,0.0017180979443443666
88,"{vehicle, electric, transport}",0.878281338179616,10.0,20.0,-20.0,-10.0,0.001680030171120701
89,"{technology, cc, development}",0.853874778209306,10.0,20.0,-20.0,-10.0,0.0016333438129562722
90,"{coal, combustion, gasification}",0.848833096168482,10.0,20.0,-20.0,-10.0,0.0016236997757058194
91,"{rice, paddy, field}",0.842972836139157,10.0,20.0,-20.0,-10.0,0.00161248991249697
92,"{ice, sheet, antarctic}",0.788650432121619,10.0,20.0,-20.0,-10.0,0.0015085787011914554
93,"{methane, oxidation, source}",0.781435823918203,10.0,20.0,-20.0,-10.0,0.001494778158099334
94,"{flood, flooding, damage}",0.773590776149747,10.0,20.0,-20.0,-10.0,0.0014797716717128572
95,"{energy, demand, sector}",0.770134299892034,10.0,20.0,-20.0,-10.0,0.0014731599128762682
96,"{crop, agricultural, irrigation}",0.767142783547538,10.0,20.0,-20.0,-10.0,0.0014674375577519172
97,"{groundwater, recharge, aquifer}",0.701222301574832,10.0,20.0,-20.0,-10.0,0.0013413408347605022
98,"{glacier, mass, balance}",0.62890158273243,10.0,20.0,-20.0,-10.0,0.0012030013478892408
99,"{n2o, denitrification, nitrous-oxide}",0.593000307464181,10.0,20.0,-20.0,-10.0,0.0011343271964409348
0,"{coal, combustion, gasification}",150.403502081452,10.0,20.0,-10.0,0.0,0.07631470628830916
1,"{lake, level, diatom}",109.114575203529,10.0,20.0,-10.0,0.0,0.05536471320941298
2,"{reaction, reactor, catalyst}",94.9761397272431,10.0,20.0,-10.0,0.0,0.04819087393162379
3,"{waste, biochar, landfill}",81.0316273121959,10.0,20.0,-10.0,0.0,0.041115431175565494
4,"{glacier, mass, balance}",76.5652733079585,10.0,20.0,-10.0,0.0,0.03884920406452123
5,"{cloud, feedback, radiative}",54.3828570015343,10.0,20.0,-10.0,0.0,0.027593850553716718
6,"{fuel, fossil, engine}",53.5322487741319,10.0,20.0,-10.0,0.0,0.027162252112574847
7,"{production, food, farm}",48.1984604132927,10.0,20.0,-10.0,0.0,0.024455888985863827
8,"{process, solvent, membrane}",39.8107696949008,10.0,20.0,-10.0,0.0,0.020199976425632336
9,"{environmental, impact, economic}",39.588992578659,10.0,20.0,-10.0,0.0,0.020087446762072407
10,"{gas, natural, hydrate}",39.0575277654815,10.0,20.0,-10.0,0.0,0.019817781624233744
11,"{model, simulation, simulate}",38.5003146999831,10.0,20.0,-10.0,0.0,0.01953505182841762
12,"{power, electricity, generation}",33.4096699469601,10.0,20.0,-10.0,0.0,0.01695205971873468
13,"{energy, demand, sector}",31.7540757359073,10.0,20.0,-10.0,0.0,0.016112011553628153
14,"{technology, cc, development}",29.6741665443144,10.0,20.0,-10.0,0.0,0.015056666053914943
15,"{wave, coastal, storm}",29.4119868466346,10.0,20.0,-10.0,0.0,0.014923636128771605
16,"{research, issue, social}",27.4276757094646,10.0,20.0,-10.0,0.0,0.013916797062379785
17,"{data, method, use}",27.0498693300787,10.0,20.0,-10.0,0.0,0.01372509818251547
18,"{co2, mol, concentration}",26.5395775412755,10.0,20.0,-10.0,0.0,0.013466176232927072
19,"{area, region, distribution}",26.2482872884812,10.0,20.0,-10.0,0.0,0.013318375618054384
20,"{emission, ghg, reduction}",26.0635764480528,10.0,20.0,-10.0,0.0,0.013224653375284223
21,"{system, performance, design}",25.1840464749874,10.0,20.0,-10.0,0.0,0.012778380046290191
22,"{cycle, life, lca}",24.5842961788858,10.0,20.0,-10.0,0.0,0.0124740668683395
23,"{degree, day, latitude}",23.7096852315344,10.0,20.0,-10.0,0.0,0.012030289451989744
24,"{biomass, aboveground, bioenergy}",23.6665712973654,10.0,20.0,-10.0,0.0,0.012008413450583481
25,"{increase, concentration, effect}",23.3462981105359,10.0,20.0,-10.0,0.0,0.011845906900891058
26,"{water, resource, irrigation}",23.3220307110722,10.0,20.0,-10.0,0.0,0.011833593627351384
27,"{change, response, shift}",22.636263035325,10.0,20.0,-10.0,0.0,0.011485635248507774
28,"{temperature, warm, mean}",22.4054751317079,10.0,20.0,-10.0,0.0,0.011368533513270947
29,"{cost, price, benefit}",20.9192109163145,10.0,20.0,-10.0,0.0,0.010614403353435
30,"{ice, sheet, antarctic}",20.2559978350256,10.0,20.0,-10.0,0.0,0.010277889171220564
31,"{rate, high, accumulation}",20.2220170682685,10.0,20.0,-10.0,0.0,0.010260647337096813
32,"{scale, spatial, variability}",19.6326948065928,10.0,20.0,-10.0,0.0,0.00996162534168751
33,"{year, period, annual}",19.4659659347475,10.0,20.0,-10.0,0.0,0.009877027146109827
34,"{air, pollution, quality}",19.0659768296446,10.0,20.0,-10.0,0.0,0.009674072755739845
35,"{storage, reservoir, injection}",18.9781051943873,10.0,20.0,-10.0,0.0,0.009629486705927635
36,"{adsorption, capacity, material}",18.6277601166814,10.0,20.0,-10.0,0.0,0.009451721684936295
37,"{methane, oxidation, source}",18.065464149979,10.0,20.0,-10.0,0.0,0.009166412826085683
38,"{carbon, sink, stock}",17.9912596055966,10.0,20.0,-10.0,0.0,0.00912876145539663
39,"{policy, sector, tax}",17.7115333282895,10.0,20.0,-10.0,0.0,0.00898682839932821
40,"{climate, future, global}",17.0818047453751,10.0,20.0,-10.0,0.0,0.008667304244761384
41,"{plant, seed, stress}",16.8736410997829,10.0,20.0,-10.0,0.0,0.008561682053433226
42,"{record, glacial, last}",16.7719444606834,10.0,20.0,-10.0,0.0,0.008510081199490451
43,"{sea, level, rise}",14.3001599998893,10.0,20.0,-10.0,0.0,0.007255898268089342
44,"{scenario, future, project}",14.2281468238709,10.0,20.0,-10.0,0.0,0.007219358797261353
45,"{yield, wheat, grain}",14.136747763005,10.0,20.0,-10.0,0.0,0.007172982932414596
46,"{china, chinese, province}",13.6201189101996,10.0,20.0,-10.0,0.0,0.006910845557843633
47,"{heat, stress, thermal}",13.5270980064087,10.0,20.0,-10.0,0.0,0.00686364677022743
48,"{winter, summer, season}",13.3924965346997,10.0,20.0,-10.0,0.0,0.006795350010928011
49,"{runoff, catchment, basin}",12.9326375194608,10.0,20.0,-10.0,0.0,0.006562017640362714
50,"{management, conservation, resource}",12.3974246765323,10.0,20.0,-10.0,0.0,0.006290450752992633
51,"{ecosystem, net, productivity}",12.2678974497433,10.0,20.0,-10.0,0.0,0.006224728664530966
52,"{sediment, erosion, core}",11.9258027104245,10.0,20.0,-10.0,0.0,0.006051149863554965
53,"{river, flow, discharge}",11.9151095049146,10.0,20.0,-10.0,0.0,0.006045724133259625
54,"{precipitation, annual, moisture}",11.8701703354142,10.0,20.0,-10.0,0.0,0.006022922007818381
55,"{trend, station, significant}",11.6663816426892,10.0,20.0,-10.0,0.0,0.005919519666682971
56,"{site, elevation, high}",11.4658113125404,10.0,20.0,-10.0,0.0,0.005817750322062487
57,"{community, microbial, diversity}",10.2388551084205,10.0,20.0,-10.0,0.0,0.00519519299427287
58,"{aerosol, forcing, radiative}",9.92172593518376,10.0,20.0,-10.0,0.0,0.005034281716436336
59,"{land, cover, surface}",9.83619706882961,10.0,20.0,-10.0,0.0,0.004990884387087887
60,"{wind, speed, turbine}",9.20296868047266,10.0,20.0,-10.0,0.0,0.004669584431953136
61,"{permafrost, thaw, layer}",9.14246755047575,10.0,20.0,-10.0,0.0,0.004638886170929103
62,"{solar, radiation, irradiance}",8.3935427610811,10.0,20.0,-10.0,0.0,0.0042588818854987385
63,"{building, construction, design}",8.33572346115197,10.0,20.0,-10.0,0.0,0.004229544384504263
64,"{ch4, oxidation, emission}",8.06239186128944,10.0,20.0,-10.0,0.0,0.00409085598646732
65,"{snow, cover, depth}",7.76708613038395,10.0,20.0,-10.0,0.0,0.003941017918819784
66,"{fire, burn, wildfire}",7.67601038516098,10.0,20.0,-10.0,0.0,0.003894806104264324
67,"{growth, economic, response}",7.65246712646929,10.0,20.0,-10.0,0.0,0.003882860259604716
68,"{vehicle, electric, transport}",7.54294150342739,10.0,20.0,-10.0,0.0,0.003827286980805928
69,"{extreme, event, weather}",7.49183788722125,10.0,20.0,-10.0,0.0,0.0038013570163631448
70,"{specie, distribution, habitat}",7.43591224597062,10.0,20.0,-10.0,0.0,0.0037729803573960164
71,"{cal, pollen, holocene}",7.39634417112516,10.0,20.0,-10.0,0.0,0.003752903524287504
72,"{flux, measurement, surface}",7.37830622283225,10.0,20.0,-10.0,0.0,0.0037437510730016846
73,"{delta, thousand, value}",7.31630039534344,10.0,20.0,-10.0,0.0,0.003712289328777075
74,"{litter, decomposition, quality}",7.25562051699461,10.0,20.0,-10.0,0.0,0.0036815003708757263
75,"{ocean, pacific, sst}",6.72943931754219,10.0,20.0,-10.0,0.0,0.0034145161375638234
76,"{health, disease, human}",6.66480737797227,10.0,20.0,-10.0,0.0,0.003381721904604733
77,"{arctic, tundra, warm}",6.34732859573397,10.0,20.0,-10.0,0.0,0.0032206332352320947
78,"{population, genetic, diversity}",6.3311658161384,10.0,20.0,-10.0,0.0,0.0032124322441609517
79,"{soil, moisture, content}",5.80419234086909,10.0,20.0,-10.0,0.0,0.002945046010261107
80,"{risk, vulnerability, disaster}",5.70799934997251,10.0,20.0,-10.0,0.0,0.0028962377062942816
81,"{ozone, stratospheric, tropospheric}",5.66554916285589,10.0,20.0,-10.0,0.0,0.002874698490007056
82,"{groundwater, recharge, aquifer}",5.50318889206845,10.0,20.0,-10.0,0.0,0.002792316921715357
83,"{crop, agricultural, irrigation}",5.28363368373496,10.0,20.0,-10.0,0.0,0.0026809146537750475
84,"{rainfall, monsoon, rain}",4.73532298707959,10.0,20.0,-10.0,0.0,0.002402701918094652
85,"{n2o, denitrification, nitrous-oxide}",4.52487876984245,10.0,20.0,-10.0,0.0,0.002295922565178867
86,"{city, mortality, local}",4.33941507523392,10.0,20.0,-10.0,0.0,0.0022018183243512185
87,"{adaptation, vulnerability, strategy}",4.02783927918002,10.0,20.0,-10.0,0.0,0.0020437248289649043
88,"{forest, tropical, stand}",3.6278378072483,10.0,20.0,-10.0,0.0,0.0018407641636685008
89,"{wetland, marsh, habitat}",3.58684329859067,10.0,20.0,-10.0,0.0,0.0018199635583345483
90,"{vegetation, ndvi, cover}",3.55826268807731,10.0,20.0,-10.0,0.0,0.0018054617623877594
91,"{urban, urbanization, rural}",3.53291675809066,10.0,20.0,-10.0,0.0,0.0017926012426806605
92,"{tree, ring, stand}",3.48639887399592,10.0,20.0,-10.0,0.0,0.0017689980777761546
93,"{flood, flooding, damage}",3.15825951966968,10.0,20.0,-10.0,0.0,0.001602500236299825
94,"{leaf, photosynthetic, photosynthesis}",3.12625216958807,10.0,20.0,-10.0,0.0,0.0015862597133948306
95,"{rice, paddy, field}",3.11255402967126,10.0,20.0,-10.0,0.0,0.0015793092799941417
96,"{root, fine, shoot}",2.85674434048153,10.0,20.0,-10.0,0.0,0.0014495114958597963
97,"{drought, stress, index}",2.85355912896799,10.0,20.0,-10.0,0.0,0.001447895320187302
98,"{coral, reef, bleaching}",2.68064713425867,10.0,20.0,-10.0,0.0,0.001360159809329176
99,"{soc, stock, soil}",2.63552815899426,10.0,20.0,-10.0,0.0,0.0013372664504799371
0,"{power, electricity, generation}",176.743684045647,10.0,20.0,0.0,10.0,0.08939304865163167
1,"{energy, demand, sector}",135.456292512022,10.0,20.0,0.0,10.0,0.06851079862955398
2,"{fuel, fossil, engine}",125.25389205059,10.0,20.0,0.0,10.0,0.06335064998980583
3,"{technology, cc, development}",104.152335125596,10.0,20.0,0.0,10.0,0.05267794892551215
4,"{policy, sector, tax}",87.9393603358384,10.0,20.0,0.0,10.0,0.04447778464810484
5,"{cost, price, benefit}",80.0431387279999,10.0,20.0,0.0,10.0,0.04048405029677565
6,"{research, issue, social}",78.3218293117269,10.0,20.0,0.0,10.0,0.03961345004181173
7,"{system, performance, design}",64.0446718728878,10.0,20.0,0.0,10.0,0.032392379391233184
8,"{waste, biochar, landfill}",62.9206269422116,10.0,20.0,0.0,10.0,0.03182386231116255
9,"{emission, ghg, reduction}",58.8249754746131,10.0,20.0,0.0,10.0,0.029752372329044707
10,"{environmental, impact, economic}",53.0976027215866,10.0,20.0,0.0,10.0,0.026855593788290184
11,"{model, simulation, simulate}",39.6848562964817,10.0,20.0,0.0,10.0,0.02007172312153562
12,"{gas, natural, hydrate}",37.3596080455408,10.0,20.0,0.0,10.0,0.01889566395344791
13,"{production, food, farm}",32.7683759932558,10.0,20.0,0.0,10.0,0.016573520265898405
14,"{cycle, life, lca}",30.4525322544051,10.0,20.0,0.0,10.0,0.015402217692148777
15,"{carbon, sink, stock}",29.7633433134068,10.0,20.0,0.0,10.0,0.015053641159609622
16,"{vehicle, electric, transport}",29.5345394733029,10.0,20.0,0.0,10.0,0.014937917234760314
17,"{coal, combustion, gasification}",28.9296407386568,10.0,20.0,0.0,10.0,0.014631972825445164
18,"{process, solvent, membrane}",28.3116423656877,10.0,20.0,0.0,10.0,0.014319402908620367
19,"{data, method, use}",28.1322966583254,10.0,20.0,0.0,10.0,0.014228693814090242
20,"{heat, stress, thermal}",28.1284792166148,10.0,20.0,0.0,10.0,0.01422676303645367
21,"{scenario, future, project}",27.6340967525921,10.0,20.0,0.0,10.0,0.013976715313970524
22,"{plant, seed, stress}",27.0740680181071,10.0,20.0,0.0,10.0,0.013693465158931321
23,"{co2, mol, concentration}",24.4697285439611,10.0,20.0,0.0,10.0,0.012376247819172967
24,"{management, conservation, resource}",22.7279422770766,10.0,20.0,0.0,10.0,0.011495290825789617
25,"{solar, radiation, irradiance}",21.434417597375,10.0,20.0,0.0,10.0,0.010841054634838728
26,"{storage, reservoir, injection}",18.6577608311029,10.0,20.0,0.0,10.0,0.009436683017620778
27,"{reaction, reactor, catalyst}",18.4719421494195,10.0,20.0,0.0,10.0,0.009342700035757526
28,"{china, chinese, province}",18.3356596328728,10.0,20.0,0.0,10.0,0.00927377135127407
29,"{building, construction, design}",17.6052437982794,10.0,20.0,0.0,10.0,0.008904343167232898
30,"{year, period, annual}",17.4486141057795,10.0,20.0,0.0,10.0,0.008825123330905862
31,"{biomass, aboveground, bioenergy}",15.8244935881558,10.0,20.0,0.0,10.0,0.00800367907261739
32,"{air, pollution, quality}",15.7861043642862,10.0,20.0,0.0,10.0,0.007984262651738738
33,"{scale, spatial, variability}",15.7857108901225,10.0,20.0,0.0,10.0,0.007984063641204084
34,"{area, region, distribution}",15.6154867542998,10.0,20.0,0.0,10.0,0.007897968035935662
35,"{wind, speed, turbine}",15.2595339756022,10.0,20.0,0.0,10.0,0.007717934988443113
36,"{change, response, shift}",15.1451403680535,10.0,20.0,0.0,10.0,0.0076600772302988646
37,"{increase, concentration, effect}",14.9047884994305,10.0,20.0,0.0,10.0,0.007538512567881975
38,"{water, resource, irrigation}",13.2824979657296,10.0,20.0,0.0,10.0,0.006717993875011729
39,"{rate, high, accumulation}",13.1162674077642,10.0,20.0,0.0,10.0,0.006633918133149569
40,"{growth, economic, response}",12.4873131694349,10.0,20.0,0.0,10.0,0.0063158069817938
41,"{risk, vulnerability, disaster}",12.3621432820702,10.0,20.0,0.0,10.0,0.00625249881951728
42,"{climate, future, global}",12.2065922000862,10.0,20.0,0.0,10.0,0.006173824520547601
43,"{adsorption, capacity, material}",11.1652041917214,10.0,20.0,0.0,10.0,0.0056471134847352125
44,"{adaptation, vulnerability, strategy}",10.0632098564993,10.0,20.0,0.0,10.0,0.005089749108439369
45,"{sea, level, rise}",9.73383219699434,10.0,20.0,0.0,10.0,0.004923157168818584
46,"{health, disease, human}",9.68204020555518,10.0,20.0,0.0,10.0,0.004896961924357741
47,"{city, mortality, local}",9.42281572344315,10.0,20.0,0.0,10.0,0.00476585191119795
48,"{methane, oxidation, source}",9.03801985445774,10.0,20.0,0.0,10.0,0.004571230666184885
49,"{degree, day, latitude}",8.93667009529332,10.0,20.0,0.0,10.0,0.0045199701982324555
50,"{trend, station, significant}",8.25210664500173,10.0,20.0,0.0,10.0,0.004173733136651005
51,"{site, elevation, high}",7.78206607202946,10.0,20.0,0.0,10.0,0.003935997004608522
52,"{yield, wheat, grain}",7.24161955953328,10.0,20.0,0.0,10.0,0.003662651104606244
53,"{temperature, warm, mean}",7.03324615484221,10.0,20.0,0.0,10.0,0.0035572604423948343
54,"{land, cover, surface}",6.9923288460938,10.0,20.0,0.0,10.0,0.003536565372065216
55,"{population, genetic, diversity}",6.90689836884753,10.0,20.0,0.0,10.0,0.0034933565250275162
56,"{community, microbial, diversity}",6.87033005978097,10.0,20.0,0.0,10.0,0.0034748610826067805
57,"{urban, urbanization, rural}",6.75185890669436,10.0,20.0,0.0,10.0,0.003414940992059437
58,"{aerosol, forcing, radiative}",5.88195515772812,10.0,20.0,0.0,10.0,0.0029749629041663944
59,"{ecosystem, net, productivity}",5.85024905135127,10.0,20.0,0.0,10.0,0.002958926656392089
60,"{fire, burn, wildfire}",5.40616210219771,10.0,20.0,0.0,10.0,0.0027343172935987564
61,"{river, flow, discharge}",5.10816622225258,10.0,20.0,0.0,10.0,0.0025835975644171415
62,"{litter, decomposition, quality}",4.72676185552794,10.0,20.0,0.0,10.0,0.00239069166628188
63,"{delta, thousand, value}",4.54507091489256,10.0,20.0,0.0,10.0,0.0022987964046012163
64,"{forest, tropical, stand}",4.48872356828267,10.0,20.0,0.0,10.0,0.002270297162186492
65,"{crop, agricultural, irrigation}",4.4253691944465,10.0,20.0,0.0,10.0,0.0022382539202838976
66,"{winter, summer, season}",4.33695455830629,10.0,20.0,0.0,10.0,0.002193535751639428
67,"{ozone, stratospheric, tropospheric}",4.32033844495751,10.0,20.0,0.0,10.0,0.0021851316887898336
68,"{record, glacial, last}",4.30194828784265,10.0,20.0,0.0,10.0,0.002175830353816781
69,"{extreme, event, weather}",4.2144964146458,10.0,20.0,0.0,10.0,0.0021315991293881717
70,"{runoff, catchment, basin}",3.28595425629112,10.0,20.0,0.0,10.0,0.0016619630301686176
71,"{specie, distribution, habitat}",3.18169641699776,10.0,20.0,0.0,10.0,0.0016092317195671123
72,"{sediment, erosion, core}",3.08257334976525,10.0,20.0,0.0,10.0,0.001559097463175092
73,"{permafrost, thaw, layer}",2.99686066686334,10.0,20.0,0.0,10.0,0.001515745882754637
74,"{wave, coastal, storm}",2.98651360228546,10.0,20.0,0.0,10.0,0.0015105125662024422
75,"{ocean, pacific, sst}",2.93727456157972,10.0,20.0,0.0,10.0,0.0014856085477921938
76,"{cloud, feedback, radiative}",2.8451554057356,10.0,20.0,0.0,10.0,0.0014390167149661117
77,"{groundwater, recharge, aquifer}",2.83367477217694,10.0,20.0,0.0,10.0,0.001433210064279823
78,"{ch4, oxidation, emission}",2.82403421314103,10.0,20.0,0.0,10.0,0.001428334082614173
79,"{flux, measurement, surface}",2.79759274614513,10.0,20.0,0.0,10.0,0.0014149605730692744
80,"{leaf, photosynthetic, photosynthesis}",2.75159364075395,10.0,20.0,0.0,10.0,0.001391695242325669
81,"{soil, moisture, content}",2.56381029742013,10.0,20.0,0.0,10.0,0.0012967185780264749
82,"{rice, paddy, field}",2.40191502895263,10.0,20.0,0.0,10.0,0.0012148355297652057
83,"{rainfall, monsoon, rain}",2.36087447163745,10.0,20.0,0.0,10.0,0.0011940781230347993
84,"{soc, stock, soil}",2.29310492083755,10.0,20.0,0.0,10.0,0.0011598017822169284
85,"{snow, cover, depth}",2.17879591913457,10.0,20.0,0.0,10.0,0.0011019868158393187
86,"{root, fine, shoot}",2.08424725708787,10.0,20.0,0.0,10.0,0.0010541661924777254
87,"{n2o, denitrification, nitrous-oxide}",2.07328434881809,10.0,20.0,0.0,10.0,0.0010486213957987636
0,"{vehicle, electric, transport}",133.736509934774,10.0,20.0,10.0,20.0,0.20631120381000936
1,"{ozone, stratospheric, tropospheric}",45.7679092841967,10.0,20.0,10.0,20.0,0.07060474708735251
2,"{solar, radiation, irradiance}",43.5845412413513,10.0,20.0,10.0,20.0,0.06723653230816146
3,"{fuel, fossil, engine}",29.6674719607984,10.0,20.0,10.0,20.0,0.04576709723632852
4,"{emission, ghg, reduction}",23.1866019379134,10.0,20.0,10.0,20.0,0.035769258225801584
5,"{research, issue, social}",19.7686707943438,10.0,20.0,10.0,20.0,0.03049652089241756
6,"{energy, demand, sector}",14.3270645075619,10.0,20.0,10.0,20.0,0.022101922108333578
7,"{model, simulation, simulate}",14.1781998788734,10.0,20.0,10.0,20.0,0.02187227322064813
8,"{power, electricity, generation}",13.3002902042241,10.0,20.0,10.0,20.0,0.0205179489459853
9,"{technology, cc, development}",13.2310100713499,10.0,20.0,10.0,20.0,0.02041107261415666
10,"{cost, price, benefit}",13.0995386314162,10.0,20.0,10.0,20.0,0.02020825566422589
11,"{policy, sector, tax}",11.6594000081361,10.0,20.0,10.0,20.0,0.017986598069249644
12,"{system, performance, design}",11.4143260376785,10.0,20.0,10.0,20.0,0.01760852998677713
13,"{cycle, life, lca}",10.8992079949938,10.0,20.0,10.0,20.0,0.016813873213227644
14,"{air, pollution, quality}",9.40000590166825,10.0,20.0,10.0,20.0,0.014501100218184381
15,"{environmental, impact, economic}",9.18930733665488,10.0,20.0,10.0,20.0,0.014176062017246202
16,"{data, method, use}",9.11793715508684,10.0,20.0,10.0,20.0,0.014065961431530136
17,"{city, mortality, local}",7.61935927336811,10.0,20.0,10.0,20.0,0.01175415138854909
18,"{scenario, future, project}",7.33837214493073,10.0,20.0,10.0,20.0,0.011320681180964735
19,"{year, period, annual}",6.90881606332707,10.0,20.0,10.0,20.0,0.010658018215236195
20,"{production, food, farm}",6.68606609585969,10.0,20.0,10.0,20.0,0.010314388686102759
21,"{change, response, shift}",6.28454561523219,10.0,20.0,10.0,20.0,0.009694975380394131
22,"{urban, urbanization, rural}",6.14830284940763,10.0,20.0,10.0,20.0,0.009484797852646627
23,"{increase, concentration, effect}",6.0600622327707,10.0,20.0,10.0,20.0,0.009348671765221575
